CommunityID,Density,ClusteringCoeff,Conductance,FlakeODF,FOMD,TPR,CutRatio,Cohesiveness,Separability
75,0.76190476,0.92307692,0.11111111,0.14285714,0.14285714,0.85714286,0.00011451,0.16666667,4.0
76,1.0,1.0,0.4,0.0,0.0,1.0,0.00026699,1.0,0.75
77,0.83333333,0.75,0.09090909,0.0,0.0,1.0,5.007e-05,0.66666667,5.0
78,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
79,0.66666667,0.81818182,0.17808219,0.0,0.7,1.0,0.00026068,0.44444444,2.30769231
80,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
81,0.52380952,0.64285714,0.08333333,0.0,0.0,1.0,5.726e-05,0.33333333,5.5
82,1.0,1.0,0.5,0.0,0.0,1.0,0.00040048,1.0,0.5
83,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
84,1,0,1.0,1.0,0.0,0.0,0.00060048,1,0.0
85,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
86,1,0,1.0,1.0,0.0,0.0,0.00040032,1,0.0
87,1.0,1.0,0.625,1.0,0.0,1.0,0.0010014,1.0,0.3
88,1,0,1.0,1.0,0.0,0.0,0.00040032,1,0.0
89,0.53846154,0.96514745,0.18333333,0.28571429,0.71428571,0.71428571,0.00031536,0.07692308,2.22727273
90,1.0,1.0,0.2,0.0,0.0,1.0,0.00020032,1.0,2.0
91,0.375,0.72619048,0.2173913,0.0625,0.5625,1.0,0.00031369,0.13333333,1.8
92,1.0,1.0,0.33333333,0.0,0.0,1.0,0.00020024,1.0,1.0
93,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
94,1,0,1.0,1.0,0.0,0.0,0.00040032,1,0.0
95,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00010014,1.0,3.0
96,0.80952381,0.88732394,0.12820513,0.14285714,0.28571429,1.0,0.00014314,0.33333333,3.4
97,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
98,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
99,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
100,1.0,1.0,0.03448276,0.0,1.0,1.0,5.011e-05,1.0,14.0
101,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
102,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
103,0.93333333,0.92307692,0.06666667,0.0,0.0,1.0,6.679e-05,0.8,7.0
104,1,0,1.0,1.0,0.0,0.0,0.00040032,1,0.0
105,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
106,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
107,0.78571429,0.94594595,0.06382979,0.125,0.875,0.875,7.517e-05,0.14285714,7.33333333
108,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
109,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
110,1.0,1.0,0.02325581,0.0,1.0,1.0,2.863e-05,1.0,21.0
111,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0
112,1.0,1.0,0.14285714,0.0,1.0,1.0,0.0002004,1.0,3.0
113,1.0,1.0,0.2,0.0,0.0,1.0,0.00015021,1.0,2.0
114,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
115,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
116,1.0,0,0.6,0.5,0.0,0.0,0.0003003,1.0,0.33333333
117,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
118,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00016026,1.0,2.5
119,0.7,0.8,0.17647059,0.2,0.0,0.8,0.00012019,0.25,2.33333333
120,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
121,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0
122,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0
123,1.0,1.0,0.14285714,0.0,0.0,1.0,6.675e-05,1.0,3.0
124,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
125,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
126,1.0,1.0,0.25,0.0,0.0,1.0,0.00013349,1.0,1.5
127,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
128,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00010014,1.0,3.0
129,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
130,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
131,1.0,1.0,0.31034483,0.0,0.0,1.0,0.00036058,1.0,1.11111111
132,1.0,1.0,0.11363636,0.0,1.0,1.0,0.00030868,1.0,3.9
133,1.0,1.0,0.33333333,0.0,0.0,1.0,0.00020024,1.0,1.0
134,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
135,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
136,1,0,1.0,1.0,0.0,0.0,0.00040032,1,0.0
137,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
138,0.53333333,0.63157895,0.23809524,0.33333333,0.0,0.66666667,0.00016697,0.2,1.6
139,1,0,1.0,1.0,0.0,0.0,0.00040032,1,0.0
140,0.35897436,0.69902913,0.01754386,0.0,0.23076923,1.0,1.543e-05,0.08333333,28.0
141,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
142,0.58333333,0.77419355,0.26315789,0.22222222,0.33333333,1.0,0.00033414,0.25,1.4
143,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
144,0.66666667,0,0.5,0.33333333,0.0,0.0,0.00026699,0.5,0.5
145,1.0,1.0,0.4,0.0,0.0,1.0,0.00026699,1.0,0.75
146,0.80555556,0.96,0.17142857,0.11111111,0.88888889,0.88888889,0.00026731,0.125,2.41666667
147,0.8,0.78947368,0.11111111,0.0,0.0,1.0,8.013e-05,0.5,4.0
148,1.0,0,0.66666667,1.0,0.0,0.0,0.0004004,1.0,0.25
149,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
150,1.0,1.0,0.0625,0.0,0.0,1.0,6.679e-05,1.0,7.5
151,1,0,1.0,1.0,0.0,0.0,0.00040032,1,0.0
152,1.0,1.0,0.01369863,0.0,1.0,1.0,2.228e-05,1.0,36.0
153,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
154,0.53333333,0.52941176,0.33333333,0.16666667,0.0,1.0,0.00026715,0.4,1.0
155,1.0,1.0,0.25,0.0,0.0,1.0,0.00020028,1.0,1.5
156,1.0,1.0,0.4,0.0,0.0,1.0,0.00040056,1.0,0.75
157,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
158,1.0,1.0,0.06666667,0.0,1.0,1.0,8.589e-05,1.0,7.0
159,1.0,1.0,0.07692308,0.0,0.0,1.0,5.007e-05,1.0,6.0
160,0.80952381,0.82608696,0.0,0.0,0.42857143,1.0,0.0,0.66666667,17.0
161,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
162,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
163,1.0,1.0,0.11764706,0.0,0.0,1.0,0.00013357,1.0,3.75
164,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
165,1.0,1.0,0.17647059,0.0,1.0,1.0,0.00030066,1.0,2.33333333
166,0.43939394,0.54166667,0.07936508,0.0,0.25,0.91666667,8.358e-05,0.18181818,5.8
167,0.76190476,0.92307692,0.15789474,0.14285714,0.14285714,0.85714286,0.00017177,0.16666667,2.66666667
168,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,36.0
169,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
170,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
171,1.0,1.0,0.04,0.0,1.0,1.0,6.683e-05,1.0,12.0
172,1.0,0,0.75,1.0,0.0,0.0,0.0006006,1.0,0.16666667
173,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
174,1.0,0,0.33333333,0.0,0.0,0.0,0.0001001,1.0,1.0
175,1.0,0,0.66666667,1.0,0.0,0.0,0.0004004,1.0,0.25
176,1.0,0,0.66666667,1.0,0.0,0.0,0.0004004,1.0,0.25
177,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
178,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
179,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
180,1.0,1.0,0.2,0.0,0.0,1.0,0.00020032,1.0,2.0
181,1.0,0,0.66666667,1.0,0.0,0.0,0.0004004,1.0,0.25
182,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
183,0.86666667,0.86666667,0.13333333,0.0,0.0,1.0,0.00013357,0.6,3.25
184,0.73333333,0.88235294,0.08333333,0.16666667,0.0,0.83333333,6.679e-05,0.2,5.5
185,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
186,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,36.0
187,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,36.0
188,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00020036,1.0,2.5
189,0.75,0.77319588,0.0,0.0,0.375,1.0,0.0,0.57142857,21.0
190,1.0,1.0,0.33333333,0.0,0.0,1.0,0.00020024,1.0,1.0
191,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
192,1.0,1.0,0.11764706,0.0,0.0,1.0,0.00013357,1.0,3.75
193,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
194,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
195,1.0,1.0,0.02325581,0.0,1.0,1.0,2.863e-05,1.0,21.0
196,1.0,1.0,0.33333333,0.0,0.0,1.0,0.00020024,1.0,1.0
197,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
198,1.0,1.0,0.33333333,0.0,0.0,1.0,0.00020024,1.0,1.0
199,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
200,0.93333333,0.92307692,0.03448276,0.0,0.0,1.0,3.339e-05,0.8,14.0
201,0.90909091,0.93975904,0.0,0.0,0.90909091,1.0,0.0,0.5,50.0
202,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
203,1.0,1.0,0.33333333,0.0,0.0,1.0,0.00020024,1.0,1.0
204,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
205,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
206,1,0,1.0,1.0,0.0,0.0,0.00040032,1,0.0
207,0.53333333,0.52941176,0.0,0.0,0.0,1.0,0.0,0.4,8.0
208,0.6969697,0.81818182,0.0212766,0.0,1.0,1.0,3.343e-05,0.54545455,23.0
209,0.8,0.78947368,0.30434783,0.0,0.0,1.0,0.00028045,0.5,1.14285714
210,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
211,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
212,1.0,1.0,0.25,0.0,0.0,1.0,0.00020028,1.0,1.5
213,1.0,1.0,0.09090909,0.0,0.0,1.0,0.00010018,1.0,5.0
214,0.76190476,0.92307692,0.2,0.14285714,0.14285714,0.85714286,0.00022903,0.16666667,2.0
215,1.0,1.0,0.23076923,0.0,0.0,1.0,0.00030054,1.0,1.66666667
216,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
217,1.0,0,0.66666667,1.0,0.0,0.0,0.0004004,1.0,0.25
218,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
219,0.63888889,0.73529412,0.20689655,0.11111111,0.55555556,1.0,0.00026731,0.375,1.91666667
220,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00016026,1.0,2.5
221,0.5,0.62790698,0.0,0.0,0.125,1.0,0.0,0.28571429,14.0
222,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
223,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
224,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,55.0
225,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0
226,1.0,1.0,0.5,0.0,0.0,1.0,0.00040048,1.0,0.5
227,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
228,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
229,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
230,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
231,0.37179487,0.50364964,0.25641026,0.0,0.15384615,1.0,0.00030868,0.25,1.45
232,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
233,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
234,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
235,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
236,1.0,0,0.33333333,0.0,0.0,0.0,0.0001001,1.0,1.0
237,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
238,1,0,1.0,1.0,0.0,0.0,0.00040032,1,0.0
239,1,0,1.0,1.0,0.0,0.0,0.00040032,1,0.0
240,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,120.0
241,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
242,1.0,1.0,0.25,0.0,0.0,1.0,0.00020028,1.0,1.5
243,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
244,0.94444444,0.94666667,0.0,0.0,1.0,1.0,0.0,0.75,34.0
245,1.0,1.0,0.11111111,0.0,1.0,1.0,0.00020048,1.0,4.0
246,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
247,1.0,1.0,0.0625,0.0,0.0,1.0,6.679e-05,1.0,7.5
248,0.82222222,0.96923077,0.06329114,0.1,0.9,0.9,0.00010026,0.11111111,7.4
249,0.76190476,0.92307692,0.11111111,0.14285714,0.14285714,0.85714286,0.00011451,0.16666667,4.0
250,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
251,1.0,1.0,0.2,0.0,0.0,1.0,0.00020032,1.0,2.0
252,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
253,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00020036,1.0,2.5
254,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
255,1.0,0,0.66666667,1.0,0.0,0.0,0.0004004,1.0,0.25
256,1.0,1.0,0.04761905,0.0,0.0,1.0,4.006e-05,1.0,10.0
257,1,0,1.0,1.0,0.0,0.0,0.00040032,1,0.0
258,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
259,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
260,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
261,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
262,1.0,1.0,0.5,0.0,0.0,1.0,0.00040048,1.0,0.5
263,1.0,1.0,0.0625,0.0,0.0,1.0,6.679e-05,1.0,7.5
264,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
265,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
266,1.0,1.0,0.14285714,0.0,1.0,1.0,0.0002004,1.0,3.0
267,1.0,1.0,0.09090909,0.0,0.0,1.0,0.00010018,1.0,5.0
268,0.61904762,0.75,0.33333333,0.14285714,0.14285714,0.85714286,0.00037217,0.16666667,1.0
269,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
270,1.0,0,0.5,0.5,0.0,0.0,0.0002002,1.0,0.5
271,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
272,1.0,1.0,0.13043478,0.0,0.0,1.0,0.00012019,1.0,3.33333333
273,0.76190476,0.92307692,0.11111111,0.14285714,0.14285714,0.85714286,0.00011451,0.16666667,4.0
274,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
275,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00016026,1.0,2.5
276,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
277,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,45.0
278,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00016026,1.0,2.5
279,0.89285714,0.91111111,0.0,0.0,0.875,1.0,0.0,0.57142857,25.0
280,1.0,1.0,0.31034483,0.2,0.0,1.0,0.00036058,1.0,1.11111111
281,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,36.0
282,0.73333333,0.75,0.0,0.0,0.0,1.0,0.0,0.6,11.0
283,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
284,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
285,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
286,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
287,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
288,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
289,1.0,1.0,0.04255319,0.0,1.0,1.0,8.021e-05,1.0,11.25
290,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
291,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
292,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
293,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
294,1.0,1.0,0.4,0.0,0.0,1.0,0.00040056,1.0,0.75
295,1.0,1.0,0.125,0.0,1.0,1.0,0.00017177,1.0,3.5
296,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
297,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
298,0.76190476,0.76190476,0.0,0.0,0.42857143,1.0,0.0,0.5,16.0
299,0.78571429,0.82857143,0.02222222,0.0,0.375,1.0,2.506e-05,0.57142857,22.0
300,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
301,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
302,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
303,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
304,1,0,1.0,1.0,0.0,0.0,0.00040032,1,0.0
305,1.0,1.0,0.4,0.0,0.0,1.0,0.00026699,1.0,0.75
306,0.71111111,0.78534031,0.15789474,0.1,0.7,1.0,0.00024063,0.33333333,2.66666667
307,1.0,1.0,0.4,0.0,0.0,1.0,0.00040056,1.0,0.75
308,1.0,1.0,0.33333333,0.0,0.0,1.0,0.00020024,1.0,1.0
309,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
310,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
311,0.60606061,0.90747331,0.17525773,0.25,0.75,0.91666667,0.00028419,0.09090909,2.35294118
312,0.95588235,0.96147673,0.0,0.0,1.0,1.0,0.0,0.8125,130.0
313,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
314,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,105.0
315,1.0,1.0,0.25,0.0,0.0,1.0,0.00020028,1.0,1.5
316,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
317,1.0,1.0,0.01754386,0.0,1.0,1.0,2.506e-05,1.0,28.0
318,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
319,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
320,1,0,1.0,1.0,0.0,0.0,0.00040032,1,0.0
321,1.0,1.0,0.06666667,0.0,1.0,1.0,8.589e-05,1.0,7.0
322,0.83333333,0.86440678,0.07692308,0.0,0.77777778,1.0,0.00011138,0.625,6.0
323,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
324,1.0,1.0,0.33333333,0.0,0.0,1.0,0.00020024,1.0,1.0
325,1,0,1.0,1.0,0.0,0.0,0.00020016,1,0.0
326,1.0,1.0,0.125,0.0,1.0,1.0,0.00020044,1.0,3.5
327,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
328,1.0,0,0.66666667,1.0,0.0,0.0,0.0004004,1.0,0.25
329,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
330,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
331,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
332,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
333,1.0,0,0.66666667,1.0,0.0,0.0,0.0004004,1.0,0.25
334,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
335,0.97222222,0.97058824,0.02777778,0.0,1.0,1.0,4.455e-05,0.875,17.5
336,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
337,0.75,0.82550336,0.05263158,0.11111111,0.66666667,1.0,6.683e-05,0.25,9.0
338,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
339,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
340,0.86666667,0.86666667,0.13333333,0.0,0.0,1.0,0.00013357,0.6,3.25
341,1.0,0,0.5,0.0,0.0,0.0,0.0002002,1.0,0.5
